,Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / Internacional,Compare At Price / Internacional,Status
5658,SCRB25,Pantalon Jogger Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5659,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5659,SCRB25,Pantalon Jogger Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5660,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5660,SCRB25,Pantalon Jogger Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5661,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5661,SCRB25,Pantalon Jogger Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5662,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5662,SCRB25,Pantalon Jogger Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5663,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5663,SCRB25,Pantalon Jogger Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5664,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664,SCRB25,Pantalon Jogger Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5665,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5665,SCRB25,Pantalon Jogger Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5666,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5666,SCRB25,Pantalon Jogger Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5667,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667,SCRB25,Pantalon Jogger Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5668,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,SCRB25,Pantalon Jogger Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5669,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669,SCRB25,Pantalon Jogger Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5670,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,SCRB25,Pantalon Jogger Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5671,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5671,SCRB25,Pantalon Jogger Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5672,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672,SCRB25,Pantalon Jogger Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5673,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,SCRB25,Pantalon Jogger Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5674,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5674,SCRB25,Pantalon Jogger Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5675,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,SCRB25,Pantalon Jogger Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5676,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676,SCRB25,Pantalon Slim Recto Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5677,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677,SCRB25,Pantalon Slim Recto Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5678,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,SCRB25,Pantalon Slim Recto Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5679,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,SCRB25,Pantalon Slim Recto Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5680,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,SCRB25,Pantalon Slim Recto Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5681,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681,SCRB25,Pantalon Slim Recto Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5682,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,SCRB25,Pantalon Slim Recto Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5683,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5683,SCRB25,Pantalon Slim Recto Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5684,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684,SCRB25,Pantalon Slim Recto Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5685,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5685,SCRB25,Pantalon Slim Recto Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5686,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,SCRB25,Pantalon Slim Recto Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5687,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,SCRB25,Pantalon Slim Recto Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5688,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688,SCRB25,Pantalon Slim Recto Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5689,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689,SCRB25,Pantalon Slim Recto Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5690,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,SCRB25,Pantalon Slim Recto Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5691,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691,SCRB25,Pantalon Slim Recto Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5692,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,SCRB25,Pantalon Slim Recto Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5693,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,SCRB25,Pantalon Slim Recto Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5694,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694,SCRB25,Pantalon Jogger Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5695,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,SCRB25,Pantalon Jogger Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5696,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,SCRB25,Pantalon Jogger Hombre Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5697,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697,SCRB25,Pantalon Jogger Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5698,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,SCRB25,Pantalon Jogger Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5699,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,SCRB25,Pantalon Jogger Mujer Amazonas Militar L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Militar, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5700,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,SCRB25,Pantalon Jogger Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5701,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701,SCRB25,Pantalon Jogger Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5702,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702,SCRB25,Pantalon Jogger Hombre Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5703,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703,SCRB25,Pantalon Jogger Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5704,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,SCRB25,Pantalon Jogger Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5705,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,SCRB25,Pantalon Jogger Mujer Amazonas Jade L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Jade, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5706,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,SCRB25,Pantalon Jogger Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5707,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,SCRB25,Pantalon Jogger Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5708,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,SCRB25,Pantalon Jogger Hombre Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5709,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,SCRB25,Pantalon Jogger Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5710,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,SCRB25,Pantalon Jogger Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5711,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,SCRB25,Pantalon Jogger Mujer Amazonas Botella L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Jogger de la coleccion Amazonas este producto es de color Botella, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5712,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,SCRB26,Pantalon Slim Recto Hombre Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5713,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,SCRB26,Pantalon Slim Recto Hombre Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5714,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,SCRB26,Pantalon Slim Recto Hombre Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5715,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,SCRB26,Pantalon Slim Recto Hombre Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5716,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716,SCRB26,Pantalon Slim Recto Hombre Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5717,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,SCRB26,Pantalon Slim Recto Mujer Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5718,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,SCRB26,Pantalon Slim Recto Mujer Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5719,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,SCRB26,Pantalon Slim Recto Mujer Sky Azul L,"Nuestro Pantalon, manufacturado 100% en Mexico con los mejores materiales, ofecemos el modelo Slim Recto de la coleccion Sky este producto es de color Azul, ofreciendo el tamaño L",LUQUAS SCRUBS,Ropa y accesorios > Prendas de vestir,Pieza,,True,Title,Default Title,,,,,SCRBU5720,0.6,shopify,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
